,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
1650,128425,0,Male,"{'Male': 0.9748963376164768, 'Female': 0.025103662383523212}",50-59,"{'0-2': 0.0016063793968492269, '3-9': 8.868731024652397e-05, '10-19': 0.004895197675869652, '20-29': 0.04720674924180182, '30-39': 0.16111836049923836, '40-49': 0.25301710622797013, '50-59': 0.34812056318578527, '60-69': 0.18139309821879482, 'more than 70': 0.002553858243444226}",Over 50,"{'Over 50': 0.5320675196480243, 'Up to 50': 0.4679324803519757}",Over 50
1651,128430,0,Male,"{'Male': 0.9839608004652637, 'Female': 0.016039199534736318}",50-59,"{'0-2': 0.0012818328908299188, '3-9': 9.32080651677792e-05, '10-19': 0.0020806247482025014, '20-29': 0.03149801690940409, '30-39': 0.17228504739727493, '40-49': 0.331643602761269, '50-59': 0.3390069888359645, '60-69': 0.12095015469352709, 'more than 70': 0.0011605236983603677}",Up to 50,"{'Over 50': 0.46111766722785197, 'Up to 50': 0.5388823327721481}",Over 50
1652,128440,0,Male,"{'Male': 0.9855398484019025, 'Female': 0.014460151598097493}",50-59,"{'0-2': 5.436401772568677e-05, '3-9': 1.0620291065751423e-05, '10-19': 0.0003341685716312868, '20-29': 0.02733216181440834, '30-39': 0.1288224054577398, '40-49': 0.2833218663366304, '50-59': 0.39222615328684934, '60-69': 0.16653179541004076, 'more than 70': 0.0013664648139087722}",Over 50,"{'Over 50': 0.5601244135107989, 'Up to 50': 0.4398755864892013}",Over 50
1653,128450,0,Male,"{'Male': 0.9758795213233256, 'Female': 0.0241204786766744}",60-69,"{'0-2': 5.5069110184657463e-05, '3-9': 6.947330965914297e-06, '10-19': 0.00018037836935163733, '20-29': 0.005673532243665449, '30-39': 0.03326431309925942, '40-49': 0.06836545031118388, '50-59': 0.2960540780379103, '60-69': 0.48952825905617786, 'more than 70': 0.10687197244130082}",Over 50,"{'Over 50': 0.8924543095353891, 'Up to 50': 0.10754569046461096}",Over 50
1654,128455,0,Male,"{'Male': 0.940203940441571, 'Female': 0.059796059558429}",40-49,"{'0-2': 3.31272027713657e-05, '3-9': 2.1045721345096166e-05, '10-19': 0.0006488829591852516, '20-29': 0.037434010580581795, '30-39': 0.18507673250400422, '40-49': 0.3561836810553638, '50-59': 0.2970072637615257, '60-69': 0.11844221707562419, 'more than 70': 0.005153039139598501}",Up to 50,"{'Over 50': 0.4206025199767484, 'Up to 50': 0.5793974800232515}",Up to 50
1655,128485,0,Female,"{'Male': 0.015401521185408606, 'Female': 0.9845984788145914}",50-59,"{'0-2': 4.607349644130621e-07, '3-9': 7.48139273954521e-06, '10-19': 0.00019539159825990649, '20-29': 0.0030254513924570076, '30-39': 0.05274256152016583, '40-49': 0.12532819131378578, '50-59': 0.5926367002750995, '60-69': 0.21089584423509383, 'more than 70': 0.015167917537434085}",Over 50,"{'Over 50': 0.8187004620476274, 'Up to 50': 0.18129953795237247}",Over 50
1656,128485,1,Female,"{'Male': 0.03761598906900743, 'Female': 0.9623840109309926}",30-39,"{'0-2': 1.6907879581327757e-06, '3-9': 0.00026238101821643135, '10-19': 0.004397241794822934, '20-29': 0.13606952605714984, '30-39': 0.674324868444578, '40-49': 0.16481531080199494, '50-59': 0.01779614080507517, '60-69': 0.0022107493820724164, 'more than 70': 0.00012209090813219587}",Up to 50,"{'Over 50': 0.020128981095279785, 'Up to 50': 0.9798710189047203}",Up to 50
1657,128490,0,Female,"{'Male': 0.013545636123384996, 'Female': 0.986454363876615}",50-59,"{'0-2': 2.2471420952188445e-07, '3-9': 4.739074812978252e-06, '10-19': 0.0001512203984143902, '20-29': 0.0028054016641146364, '30-39': 0.04732924501510879, '40-49': 0.1287749690145833, '50-59': 0.5922273166406482, '60-69': 0.2193615710724312, 'more than 70': 0.009345312405677006}",Over 50,"{'Over 50': 0.8209342001187565, 'Up to 50': 0.1790657998812436}",Over 50
1658,128495,0,Female,"{'Male': 0.012462751119711624, 'Female': 0.9875372488802884}",50-59,"{'0-2': 6.691759993865263e-07, '3-9': 8.141244155059267e-06, '10-19': 0.00017646055050770347, '20-29': 0.00244077964966398, '30-39': 0.03175516051268977, '40-49': 0.09148059323604653, '50-59': 0.608578220316824, '60-69': 0.23459053621505024, 'more than 70': 0.03096943909906325}",Over 50,"{'Over 50': 0.8741381956309374, 'Up to 50': 0.1258618043690624}",Over 50
1659,128500,0,Female,"{'Male': 0.008165430569698207, 'Female': 0.9918345694303018}",50-59,"{'0-2': 2.312564231282737e-07, '3-9': 4.32330065184512e-06, '10-19': 0.00011223515951987, '20-29': 0.0014953457078252066, '30-39': 0.02190277819789721, '40-49': 0.09703980050886689, '50-59': 0.5776494072111531, '60-69': 0.2730829211210012, 'more than 70': 0.028712957536661685}",Over 50,"{'Over 50': 0.879445285868816, 'Up to 50': 0.12055471413118415}",Over 50
1660,128500,1,Female,"{'Male': 0.0358159915386731, 'Female': 0.9641840084613269}",30-39,"{'0-2': 3.3452801824988973e-07, '3-9': 3.5969784114639254e-05, '10-19': 0.0029776180989980403, '20-29': 0.12089514263841881, '30-39': 0.6329336043580108, '40-49': 0.20998727710797163, '50-59': 0.0303376602944448, '60-69': 0.0020829507758857615, 'more than 70': 0.0007494424141372857}",Up to 50,"{'Over 50': 0.033170053484467846, 'Up to 50': 0.9668299465155321}",Up to 50
1661,128505,0,Female,"{'Male': 0.00802241488513622, 'Female': 0.9919775851148638}",50-59,"{'0-2': 1.8789329236891685e-06, '3-9': 3.726046622510388e-05, '10-19': 0.0005559234825866125, '20-29': 0.006810609200410711, '30-39': 0.0778327445293928, '40-49': 0.16117360383773294, '50-59': 0.625446220804471, '60-69': 0.11591288246289269, 'more than 70': 0.012228876283364361}",Over 50,"{'Over 50': 0.753587979550728, 'Up to 50': 0.24641202044927185}",Over 50
1662,128505,1,Female,"{'Male': 0.05144808340530438, 'Female': 0.9485519165946956}",30-39,"{'0-2': 1.44051005615384e-06, '3-9': 0.00015220297614344124, '10-19': 0.008638625172030305, '20-29': 0.19079636480083315, '30-39': 0.6397889458368797, '40-49': 0.1333431466733604, '50-59': 0.02501290423540926, '60-69': 0.002043143167201381, 'more than 70': 0.0002232266280860299}",Up to 50,"{'Over 50': 0.027279274030696674, 'Up to 50': 0.9727207259693031}",Up to 50
1663,128510,0,Female,"{'Male': 0.006809821546218786, 'Female': 0.9931901784537812}",50-59,"{'0-2': 1.9165946609953045e-07, '3-9': 1.4809803987411723e-05, '10-19': 0.0005067981744102056, '20-29': 0.009454541892683653, '30-39': 0.12329214880292863, '40-49': 0.23315723319325524, '50-59': 0.5416227398051967, '60-69': 0.08236844717696638, 'more than 70': 0.009583089491105801}",Over 50,"{'Over 50': 0.6335742764732688, 'Up to 50': 0.3664257235267312}",Over 50
1664,128515,0,Female,"{'Male': 0.01165497406924687, 'Female': 0.9883450259307531}",50-59,"{'0-2': 2.0153165969935168e-06, '3-9': 3.3954405431622594e-05, '10-19': 0.0008112242891811427, '20-29': 0.007567991464483816, '30-39': 0.09845027728876517, '40-49': 0.23152975906916695, '50-59': 0.522596640664685, '60-69': 0.12485121291682741, 'more than 70': 0.014156924584861853}",Over 50,"{'Over 50': 0.6616047781663743, 'Up to 50': 0.3383952218336257}",Over 50
1665,128520,0,Female,"{'Male': 0.009257719349021087, 'Female': 0.9907422806509789}",50-59,"{'0-2': 1.93086292980777e-06, '3-9': 1.6015530023625973e-05, '10-19': 0.00050986131071748, '20-29': 0.005501642895154928, '30-39': 0.07165253710801792, '40-49': 0.22229287142922022, '50-59': 0.5839327014773751, '60-69': 0.11015880101940595, 'more than 70': 0.005933638367154959}",Over 50,"{'Over 50': 0.7000251408639361, 'Up to 50': 0.299974859136064}",Over 50
1666,128525,0,Female,"{'Male': 0.004898658184967153, 'Female': 0.9951013418150328}",50-59,"{'0-2': 6.504220694043675e-07, '3-9': 7.199382211227421e-06, '10-19': 0.00028937834466538577, '20-29': 0.006615062119318201, '30-39': 0.09149804413304598, '40-49': 0.23433535605376374, '50-59': 0.5668543415138805, '60-69': 0.09591357124254066, 'more than 70': 0.004486396788504917}",Over 50,"{'Over 50': 0.667254309544926, 'Up to 50': 0.33274569045507396}",Over 50
